key,rank,score,title,year,doi,venue,type,authors,found_via,providers,parent_keys,unresolved
oa:W2169236709,318,0.000000,The Use of an “Expert” to Train Salespeople,2013,,Journal of Personal Selling and Sales Management,article,"Rubash, Arlyn R.; Sullivan, Rawlie R.; Herzog, Paul H.",backward,openalex,doi:10.1080/08853134.2004.10749040,0
oa:W2197783129,319,0.000000,High Touch Through High Tech: The Impact of Salesperson Technology Usage on Customer Satisfaction and Sales Performance,2008,,,article,"Ahearne, Michael; Jones, Eli; Rapp, Adam; Mathieu, John E.",backward,openalex,doi:10.1016/j.indmarman.2013.08.005,0
oa:W2336183712,320,0.000000,Enabling Technologies for CRM Solutions,2004,,Fujitsu Scientific and Technical Journal,article,"Fumihiro, V; Toyoaki, Maruyama V; Furusawa; Mikihara, Hajime; Ryo, V; Yugami, Ochitani V Nobuhiro",backward,openalex,doi:10.1504/ijmed.2007.013154,0
oa:W2401494627,321,0.000000,Hummel's Digital Transformation Toward Omnichannel Retailing: Key Lessons Learned,2015,,CBS Research Portal (Copenhagen Business School),article,"Hansen, Rina; Kien, Sia Siew",backward,openalex,doi:10.1108/jrim-12-2015-0094,0
oa:W2484698134,322,0.000000,Managing Customer Relationships in the e-Business Economy,2000,,Journal of Scientific & Industrial Research,article,"Chatteriee, Jayanta",backward,openalex,doi:10.1504/ijmed.2007.013154,0
oa:W2606765037,323,0.000000,"Data Mining im praktischen Einsatz : Verfahren und Anwendungsfälle für Marketing, Vertrieb, Controlling und Kundenunterstützung",2000,,,article,"Alpar, Paul; Niedereichholz, Joachim",backward,openalex,doi:10.1007/978-3-8349-6618-6_4,0
oa:W2626885555,324,0.000000,Industrie 4.0 Wie intelligente Vernetzung und kognitive Systeme unsere Arbeit verändern,2014,,,article,"Gram, Markus; Biedermann, Hubert",backward,openalex,doi:10.1007/s12651-016-0200-6,0
oa:W2746223488,325,0.000000,"Industrie 4.0 in Produktion, Automatisierung und Logistik. Anwendung · Technologien · Migration",2014,,,article,"Bauernhansl, Thomas; Hompel, Michael ten; Vogel‐Heuser, Birgit",backward,openalex,doi:10.1007/s11846-018-0283-2,0
oa:W2794940484,326,0.000000,Shifting operations to Factory of the Future: a survey of European manufacturing companies,2017,,,article,"Pessot, Elena; Battistella, Cinzia; Toni, Alberto F. De; Zan, Alberto De; Ocello, E.",backward,openalex,doi:10.1080/09537287.2019.1631468,0
oa:W2886112528,327,0.000000,Customer Relationship Management and E-Business: More Than a Software Solution,2003,,Review of Business,article,"Ragins, Edna Johnson; Greco, Alan J.",backward,openalex,oa:W1583056480,0
oa:W2994184372,328,0.000000,Realizing Business Benefits Through CRM: Hitting the Right Target in the Right Way.,2002,,Journal of the Association for Information Systems,article,"Goodhue, Dale L.; Wixom, Barbara H.; Watson, Hugh J.",backward,crossref|openalex,doi:10.1016/j.indmarman.2007.02.005|doi:10.1080/09652540701726793|doi:10.1080/14783360701350961|doi:10.1108/14637150710721177|doi:10.1108/jsbed-01-2012-0013,0
oa:W305462290,329,0.000000,A Model of Factor Influences on Electronic Commerce Adoption and Diffusion in Small-and Medium-sized Enterprises,2000,,Journal of the Association for Information Systems,article,"Chong, Sandy; Bauer, Christian",backward,openalex,doi:10.1016/j.im.2014.03.006,0
oa:W3128157164,330,0.000000,Artificial Intelligence and Machine Learning In Business,2019,,International Journal on Integrated Education,article,"Whig, Pawan",backward,openalex,doi:10.7903/cmr.19970,0
oa:W37064435,331,0.000000,Automatización para aumentar las ventas y mejorar el márketing,1989,,Harvard-Deusto business review,article,"Moriarty, Rowland T.; Swartz, Gordon S.",backward,openalex,doi:10.2753/mtp1069-6679140101,0
oa:W591371007,332,0.000000,Principles of Customer Relationship Management,2007,,,article,"Baran, Roger J.; Galka, Roger J.; Strunk, Daniel P.",backward,openalex,doi:10.1080/1051712x.2011.574252,0
oa:W609451419,333,0.000000,Sales Force Automation Using Web Technologies,1997,,,article,"Khandpur, Navtej; Wevers, Jasmine",backward,openalex,doi:10.1016/j.bushor.2013.06.002|doi:10.1016/j.indmarman.2004.09.020|doi:10.2753/mtp1069-6679140101|doi:10.2753/pss0885-3134290203|doi:10.2753/pss0885-3134320205,0
oa:W91447311,334,0.000000,Avoid the four perils of CRM.,2002,,PubMed,article,"Rigby, Darrell K.; Reichheld, Frederick F.; Schefter, Phil",backward,crossref|openalex,doi:10.1016/j.ijresmar.2009.03.006|doi:10.1016/j.indmarman.2004.09.017|doi:10.1016/j.indmarman.2021.08.006|doi:10.1016/j.reimke.2015.07.001|doi:10.1080/08853134.2004.10749038|doi:10.1080/09652540701726793|doi:10.1080/0965254x.2013.876069|doi:10.1080/1051712x.2011.574252|doi:10.1080/14783360701350961|doi:10.1108/02634500910955254|doi:10.1108/08858620710722824|doi:10.1111/j.1468-2370.2006.00128.x|doi:10.1504/ijima.2012.046255|doi:10.1509/jmkg.73.6.61|doi:10.17705/1cais.01430|doi:10.2753/pss0885-3134280401,0
oa:W97579959,335,0.000000,"Executive Response: CRM is Changing Our Eras, the Information We Require, and Our Processes...",2008,,Journal of the Association for Information Systems,article,"Swift, Ronald S.",backward,openalex,doi:10.1016/j.indmarman.2007.02.005,0
sig:00525734cc5ccdee,336,0.000000,Making Every Customer Relationship Count: Exploring the Business Drivers and Technology Enablers of Customer Relationship Management,,,,,Harper D.,backward,crossref,doi:10.1080/08874417.2001.11647013,1
sig:01e3c2342b3c76c5,337,0.000000,"Rivers, L.M. and Dart, J. (1999), “The acquisition and use of sales force automation by mid‐sized manufactures”, Journal of Personal Selling and Sales Management, Vol. 19 No. 2, pp. 59‐73.",,,,,,backward,crossref,doi:10.1108/02634500410542752,1
sig:024ba2be9d033fb2,338,0.000000,"EverString (2018), “The state of artificial intelligence in B2B marketing”, available at: http://xd07g309cu21kppg63qolt4t-wpengine.netdna-ssl.com/wp-content/uploads/2018/04/AI-in-B2B-marketing_ES_FINAL.pdf",,,,,,backward,crossref,doi:10.1108/jbim-10-2018-0295,1
sig:027d907816431726,339,0.000000,"Wedell, A. and Hempeck, D. (1987), “Sales force automation – here and now”, Journal of Personal Selling & Sales Management, Vol. 7 No. 2, pp. 11‐16.",,,,,,backward,crossref,doi:10.1108/08858620710722824,1
sig:02c1699875c1bceb,340,0.000000,Selling the sales force on automation,2006,,Harvard Business Review,,Cotteleer M.,backward,crossref,doi:10.1300/j366v06n02_06,1
sig:02dfd47cea61decf,341,0.000000,"Erffmeyer, R.C. and Johnson, D.A. (2001), “An exploratory study of salesforce automation practices: expectations and realities”, Journal of Personal Selling & Sales Management, Vol. XXI No. 2, pp. 167‐75.",,,,,,backward,crossref,doi:10.1108/08858620510576766,1
sig:033639de17e59bfe,342,0.000000,Four real-world stories of B2B marketers unlocking growth through AI,2019,,LinkedIn,,Fleming,backward,crossref,doi:10.1016/j.bushor.2020.01.003,1
sig:039a51862ab7f0f4,343,0.000000,Block Jonathan Jeff Golterman Joel Wecksell Karen J. Scherburger and Wendy S. Close (1996) “Building Blocks for Technology Enabled Selling ” Gartner Group Research Report R-100–104 Stamford CT.,,,,,,backward,crossref,doi:10.1080/08853134.2004.10749040,1
sig:05469a65b5382998,344,0.000000,"Moriarty, R.T. and Swartz, G.S. (1989), “Automation to boost sales and marketing”, Harvard Business Review, January‐February, pp. 100‐8.",,,,,,backward,crossref,doi:10.1108/08858620010335083,1
sig:05645b9027026de0,345,0.000000,Desisto Robert P. (2003) “Future of Selling and Technology: Questions and Answers ” Gartner Group Research Report QA-19–5652 Stamford CT.,,,,,,backward,crossref,doi:10.1080/08853134.2005.10749057,1
sig:0683fb9891247e26,346,0.000000,"15. Erffmeyer , R.C. and Johnson , D.A. ( 2001 ) An exploratory study of sales force automation practices: expectations and realities . Journal of Personal Selling and Sales Management , Vol. 21 ( 2 ) , Spring, pp. 167 – 175 .",,,,,,backward,crossref,doi:10.4324/9780080949611-21,1
sig:073e26c593c97b50,347,0.000000,"“Beating Sales Force Technophobia,”",1998,,Sales and Marketing Management,,Campbell Tricia,backward,crossref,doi:10.1080/08853134.2002.10754303,1
sig:08c3e781fa6f3435,348,0.000000,"Block, Jonathan, Jeff Golterman, Joel Wecksell, Karen Scher-burger, and Wendy Close (1996), “Building Blocks for Technology Enabled Selling,” Gartner Group Research Report R-100–104, Stamford, CT.",,,,,,backward,crossref,doi:10.2753/pss0885-3134280205,1
sig:08d9162ac19913f2,349,0.000000,"Leifer, S.C. (1999), “Bringing business intelligence to sales force automation”, American Salesman, Vol. 44 No. 5, pp. 26‐30.",,,,,,backward,crossref,doi:10.1108/17557501111132136,1
sig:095194dc56b85069,350,0.000000,"McLachlan, G. (1992, “Sales force automation, ” Computerworld, No. 26, December 14, pp. Si‐S9.",,,,,,backward,crossref,doi:10.1108/08858629710188036,1
sig:09dddab0bfbdb12a,351,0.000000,Beating the sales force technophobia,1998,,Sales and Marketing Management,,Campbell,backward,crossref,doi:10.1016/j.ijresmar.2007.09.003|doi:10.1016/j.indmarman.2004.09.013|doi:10.1016/j.indmarman.2009.12.010,1
sig:0aedd991845061c1,352,0.000000,"“Virtual Selling,”",1996,,Success,,Siebel Thomas,backward,crossref,doi:10.1080/08853134.1999.10754172,1
sig:0b339666c5955498,353,0.000000,Working Group Industrie 4.0 (2013) Recommendations for implementing the strategic initiative Industrie 4.0: Final report of the Industrie 4.0 Working Group. http://www.acatech.de/fileadmin/user_upload/Baumstruktur_nach_Website/Acatech/root/de/Material_fuer_Sonderseiten/Industrie_4.0/Final_report__Industrie_4.0_accessible.pdf . Accessed 8 Sept 2017,,,,,,backward,crossref,doi:10.1007/s11846-018-0283-2,1
sig:0c3c575a7c32631e,354,0.000000,"Rasmussen, E. (1999), “Get plugged in: the five steps to successful salesforce automation”, Sales and Marketing Management, Vol. 151 No. 3, pp. 24‐40.",,,,,,backward,crossref,doi:10.1108/08858620510576766,1
sig:0e2be4e3f68a2d85,355,0.000000,Applied intelligent systems in business-to-business marketing,2013,,,,,backward,crossref,doi:10.1108/tqm-12-2019-0303,1
sig:0f689fd571be0c16,356,0.000000,"Siebel, Thomas M., and Michael S. Malone (1996), <i>Virtual Selling: Going Beyond the Automated Sales Force to Achieve Total Sales Quality</i>, New York: Free Press.",,,,,,backward,crossref,doi:10.2753/mtp1069-6679140101,1
sig:0ff2582dc3c85c3a,357,0.000000,"Halzack Sarah (2017), “Robots and Artificial Intelligence Set to Upend the Art of Making a Sale,” The Washington Post, January 18 (accessed January 19, 2017), [available at https://www.washingtonpost.com/news/business/wp/2017/01/18/robots-and-artificial-intelligence-set-to-upend-the-art-of-making-a-sale/?utm_term=.155afad65ebd].",,,,,,backward,crossref,doi:10.1177/1094670517752459,1
sig:111da0bd002e7279,358,0.000000,How marketers are using machine learning to cross-sell and upsell,2017,,Principa,,Diaz,backward,crossref,doi:10.1016/j.bushor.2020.01.003,1
sig:11d99966aed7efbe,359,0.000000,"Caudron, S. (1996), “Sales‐force automation comes of age”, Industry Week, Vol. 245 No. 10, pp. 146‐52.",,,,,,backward,crossref,doi:10.1108/08858620010335083,1
sig:123dce79eed3e205,360,0.000000,"Graetz G., Michaels G. (2015) ‘Robots at Work’, Centre for Economic Performance (CEP) Discussion Paper 1135, London: London School of Economics, URL (consulted 10 March 2016): www.cep.lse.ac.uk/pubs/download/dp1335.pdf",,,,,,backward,crossref,doi:10.1177/1440783317726591,1
sig:12ed1ccf8ec0d176,361,0.000000,Sales force automation acceptance: An exploratory study of the role of job experience,2004,,Journal of Applied Business Research,,Guan,backward,crossref,doi:10.1016/j.bushor.2009.01.001|doi:10.1016/j.indmarman.2004.09.014,1
sig:13d71c07153cc499,362,0.000000,"Kagermann H, Lukas W-D, Wahlster W (2011) Industrie 4.0: Mit dem Internet der Dinge auf dem Weg zur 4. industriellen Revolution. VDI Nachrichten 2011(13):2",2011,,VDI Nachrichten,,H Kagermann,backward,crossref,doi:10.1007/s11846-018-0283-2,1
sig:14cd2eba8a36eb29,363,0.000000,When reps resist automation,1998,,Sales and Marketing Management,,Boone,backward,crossref,doi:10.1016/j.indmarman.2004.09.013|doi:10.1016/j.indmarman.2009.12.010,1
sig:1570d1134763df64,364,0.000000,Neural networks for target selection in direct marketing,2001,,,,Potharst,backward,crossref,doi:10.1016/j.indmarman.2017.12.019,1
sig:1922fe98fda308f9,365,0.000000,Assimilation of Enterprise Systems: The Effect of Institutional Pressures and the Mediating Role of Top Management,2007,,MIS Quarterly,,Huigang Liang,backward,crossref,doi:10.2753/mtp1069-6679190204,1
sig:1a2efc77fb703b02,366,0.000000,High Impact Sales Force Automation.,1997,,,,Petersen Glen S.,backward,crossref,doi:10.1509/jmkg.66.3.98.18510,1
sig:1b314515fab72f6f,367,0.000000,"“The Acquisition and Use of Sales Force Automation by Mid-Sized Manufacturers,”",1999,,Journal of Personal Selling and Sales Management,,Rivers L.M.,backward,crossref,doi:10.1080/08853134.2002.10754306,1
sig:1d1f9ff298dcb575,368,0.000000,"Moriarty, R.T. and Swartz, G.S. (1989), “Automation to boost sales and marketing”, Harvard Business Review , January-February, pp. 100-108.",,,,,,backward,crossref,doi:10.1108/jbim-01-2015-0001,1
sig:1d6c3da1246649da,369,0.000000,Jones Suresh Sundaram and Wynne Chin (2002) “Factors Leading to Sales Force Automation Use: A Longitudinal Analysis ” Journal of Personal Selling & Sales Management 22 3 (Summer) 145–156.,,,,,,backward,crossref,doi:10.1080/08853134.2005.10749061,1
sig:1d8c157d508ecd67,370,0.000000,Sales enablement tools: Boost or bust?,2006,,Sales and Marketing Management,,Jacobs,backward,crossref,doi:10.1016/j.indmarman.2008.04.004,1
sig:212d8aeb31541f42,371,0.000000,An exploratory study of sales force automation practices: expectations and realities,2001,,Journal of Personal Selling and Sales Management,,Erffmeyer R.C.,backward,crossref,doi:10.1111/j.1468-2370.2006.00128.x,1
sig:23316cfcf71a4561,372,0.000000,"Scholder, E.P., Bearden, W.O. and Sharma, S. (1991), “Resistance to technological innovations: an examination of the role of self‐efficacy and performance satisfaction”, Journal of the Academy of Marketing Science, Vol. 19, Fall, pp. 297‐307.",,,,,,backward,crossref,doi:10.1108/08858620010311548,1
sig:2402f6b637bce9bb,373,0.000000,"Ahearne, M. and Schillewaert, N. (2001), “The acceptance of information technology in the sales force”, eBusiness Research Center, Working Paper 10‐2000, Penn State University, University Park, PA.",,,,,,backward,crossref,doi:10.1108/08858620710722824,1
sig:24a3824299c73e40,374,0.000000,"Rogers, B., Stone, M., & Foss, B. (2008). “Integrating the value of sales people and systems: Adapting the benefits dependency network.” Database Marketing & Customer Strategy Management, 15(4), 221-232.",2008,,Database Marketing & Customer Strategy Management,,B Rogers,backward,crossref,doi:10.1007/978-3-319-10951-0_231,1
sig:24b6dae28a6aeca9,375,0.000000,"Allen, R. (2017, June 29). 15 Applications of Artificial Intelligence in Marketing. LinkedIn. Retrieved from https://www.linkedin.com/pulse/15-applications-artificial-intelligence-marketing-robert-allen/",,,,,,backward,crossref,doi:10.4018/ijeei.2018070102,1
sig:2580c495ba6b1b2c,376,0.000000,"Taylor, T.C. (1994), “Valuable insights on sales automation progress”, Sales Process Engineering & Automation Review, December, pp. 19‐21.",,,,,,backward,crossref,doi:10.1108/08858620010335083,1
sig:25e6084a36efefd0,377,0.000000,Industrie 4.0. Wie intelligente Vernetzung und kognitive Systeme unsere Arbeit verändern,2014,,,,W. Kersten,backward,crossref,doi:10.1007/s12651-016-0200-6,1
sig:26d8f4af6920aa3b,378,0.000000,"Antonio, V. (2018). How AI is changing sales. Harvard Business Review, July 30. Retrieved February 11, 2019 from https://hbr.org/2018/07/how-ai-is-changing-sales .",,,,,,backward,crossref,doi:10.1007/s11747-019-00696-0,1
sig:27bc842357afca50,379,0.000000,"Boonghee, Y. , Schuler, D. and Sneide, G. (2003), “Do information technology-savvy salespeople sell more? An exploratory study of the use of information technologies on salesperson performance”, Marketing Management Journal , Vol. 13 No. 1, pp. 14-22.",,,,,,backward,crossref,doi:10.1108/jbim-01-2015-0001,1
sig:294329a69628a6ec,380,0.000000,Get Plugged In: The 5 Steps to Successful Sales Force Automation,1999,,Sales and Marketing Management,,Rasmusson E.,backward,crossref,doi:10.1300/j366v06n02_06,1
sig:2b7c6553444803ad,381,0.000000,77% of marketing execs see AI adoption growing this year,2018,,Forbes,,Columbus,backward,crossref,doi:10.1016/j.bushor.2019.12.002,1
sig:2c5147e74628e092,382,0.000000,Hannaman David W. (2000) 'How Sales Automation is Changing the Organization ” <http://www.c3I-inc.com/art_organization.htm> (viewed 03 March 2000).,,,,,,backward,crossref,doi:10.1080/08853134.2001.10754267,1
sig:2d05cf541b781106,383,0.000000,"Zuboff, Shoshana (1988),In the Age of the Smart Machine: The Future of Work and Power,New York: Basic Books.",,,,,,backward,crossref,doi:10.2753/pss0885-3134320307,1
sig:3096e5d6619d298d,384,0.000000,McCrea Philip N. (1998) “Cost Justifying Sales Force Automation Investments” http://www.c3i-inc.com./news/articles/wpctben.htm (viewed 15 June 1998).,,,,,,backward,crossref,doi:10.1080/08853134.2001.10754267,1
sig:3138e921b9caa072,385,0.000000,"Khandpur, Navtej, and Jasmine Wevers (1998), Sales Force Automation Using Web Technologies, New York: Wiley.",,,,,,backward,crossref,doi:10.2753/pss0885-3134320205,1
sig:348321459b1c8b65,386,0.000000,"Harrigan, P., Schroeder, A., Qureshi, I., Fang, Y., Ibbotson, P., Ramsey, E. and Meister, D. (2008), “eCRM technologies, capabilities and SME performance benefits”, paper presented at Pacific Asia Conference on Information Systems, “Leveraging ICT for Resilient Organizations and Sustainable Growth in the Asia Pacific Region”. Suzhou, People's Republic of China, July.",,,,,,backward,crossref,doi:10.1108/14637151211232641,1
